,SKU,FAMILY,DAY,QTY,TO
856001,ITEM-1198,FAMILY-6,59,0,0.0
856002,ITEM-1199,FAMILY-6,59,4,4.0
856003,ITEM-1200,FAMILY-6,59,3,5.91
856004,ITEM-1201,FAMILY-6,59,4,4.0
856005,ITEM-1202,FAMILY-6,59,2,4.96
856006,ITEM-1203,FAMILY-6,59,2,11.96
856007,ITEM-1204,FAMILY-6,59,0,0.0
856008,ITEM-1205,FAMILY-6,59,1,3.28
856009,ITEM-1206,FAMILY-6,59,0,0.0
856010,ITEM-1207,FAMILY-6,59,1,2.58
856011,ITEM-1208,FAMILY-6,59,23,20.24
856012,ITEM-1209,FAMILY-6,59,3,13.14
856013,ITEM-1210,FAMILY-6,59,3,14.940000000000001
856014,ITEM-1211,FAMILY-6,59,2,5.56
856015,ITEM-1212,FAMILY-6,59,1,1.88
856016,ITEM-1213,FAMILY-6,59,0,0.0
856017,ITEM-1214,FAMILY-6,59,1,5.98
856018,ITEM-1215,FAMILY-6,59,3,3.54
856019,ITEM-1216,FAMILY-6,59,12,23.64
856020,ITEM-1217,FAMILY-6,59,6,16.080000000000002
856021,ITEM-1218,FAMILY-6,59,2,5.96
856022,ITEM-1219,FAMILY-6,59,1,1.98
856023,ITEM-1220,FAMILY-6,59,3,10.74
856024,ITEM-1221,FAMILY-6,59,1,2.48
856025,ITEM-1222,FAMILY-6,59,1,1.98
856026,ITEM-1223,FAMILY-6,59,0,0.0
856027,ITEM-1224,FAMILY-6,59,5,10.0
856028,ITEM-1225,FAMILY-6,59,1,3.68
856029,ITEM-1226,FAMILY-6,59,1,3.78
856030,ITEM-1227,FAMILY-6,59,0,0.0
856031,ITEM-1228,FAMILY-6,59,0,0.0
856032,ITEM-1229,FAMILY-6,59,0,0.0
856033,ITEM-1230,FAMILY-6,59,0,0.0
856034,ITEM-1231,FAMILY-7,59,0,0.0
856035,ITEM-1232,FAMILY-7,59,2,6.56
856036,ITEM-1233,FAMILY-7,59,3,8.94
856037,ITEM-1234,FAMILY-7,59,0,0.0
856038,ITEM-1235,FAMILY-7,59,1,1.98
856039,ITEM-1236,FAMILY-7,59,0,0.0
856040,ITEM-1237,FAMILY-7,59,0,0.0
856041,ITEM-1238,FAMILY-7,59,3,8.34
856042,ITEM-1239,FAMILY-7,59,0,0.0
856043,ITEM-1240,FAMILY-7,59,0,0.0
856044,ITEM-1241,FAMILY-7,59,0,0.0
856045,ITEM-1242,FAMILY-7,59,5,11.899999999999999
856046,ITEM-1243,FAMILY-7,59,8,35.04
856047,ITEM-1244,FAMILY-7,59,0,0.0
856048,ITEM-1245,FAMILY-7,59,5,9.9
856049,ITEM-1246,FAMILY-7,59,0,0.0
856050,ITEM-1247,FAMILY-7,59,5,14.9
856051,ITEM-1248,FAMILY-7,59,1,2.48
856052,ITEM-1249,FAMILY-7,59,1,1.18
856053,ITEM-1250,FAMILY-7,59,0,0.0
856054,ITEM-1251,FAMILY-7,59,3,8.34
856055,ITEM-1252,FAMILY-7,59,0,0.0
856056,ITEM-1253,FAMILY-7,59,0,0.0
856057,ITEM-1254,FAMILY-7,59,0,0.0
856058,ITEM-1255,FAMILY-7,59,1,1.98
856059,ITEM-1256,FAMILY-7,59,8,11.84
856060,ITEM-1257,FAMILY-7,59,5,12.4
856061,ITEM-1258,FAMILY-7,59,7,10.36
856062,ITEM-1259,FAMILY-7,59,2,6.96
856063,ITEM-1260,FAMILY-7,59,6,35.88
856064,ITEM-1261,FAMILY-7,59,1,3.58
856065,ITEM-1262,FAMILY-7,59,25,5.0
856066,ITEM-1263,FAMILY-7,59,2,3.96
856067,ITEM-1264,FAMILY-7,59,4,14.72
856068,ITEM-1265,FAMILY-7,59,2,3.36
856069,ITEM-1266,FAMILY-7,59,3,8.34
856070,ITEM-1267,FAMILY-7,59,0,0.0
856071,ITEM-1268,FAMILY-7,59,1,1.48
856072,ITEM-1269,FAMILY-7,59,0,0.0
856073,ITEM-1270,FAMILY-7,59,1,1.98
856074,ITEM-1271,FAMILY-7,59,0,0.0
856075,ITEM-1272,FAMILY-7,59,6,17.04
856076,ITEM-1273,FAMILY-7,59,0,0.0
856077,ITEM-1274,FAMILY-7,59,11,16.28
856078,ITEM-1275,FAMILY-7,59,0,0.0
856079,ITEM-1276,FAMILY-7,59,0,0.0
856080,ITEM-1277,FAMILY-7,59,0,0.0
856081,ITEM-1278,FAMILY-7,59,10,26.8
856082,ITEM-1279,FAMILY-7,59,5,18.9
856083,ITEM-1280,FAMILY-7,59,0,0.0
856084,ITEM-1281,FAMILY-7,59,0,0.0
856085,ITEM-1282,FAMILY-7,59,1,2.84
856086,ITEM-1283,FAMILY-7,59,2,9.96
856087,ITEM-1284,FAMILY-7,59,0,0.0
856088,ITEM-1285,FAMILY-7,59,0,0.0
856089,ITEM-1286,FAMILY-7,59,0,0.0
856090,ITEM-1287,FAMILY-7,59,0,0.0
856091,ITEM-1288,FAMILY-7,59,0,0.0
856092,ITEM-1289,FAMILY-7,59,9,12.419999999999998
856093,ITEM-1290,FAMILY-7,59,0,0.0
856094,ITEM-1291,FAMILY-7,59,6,8.28
856095,ITEM-1292,FAMILY-7,59,0,0.0
856096,ITEM-1293,FAMILY-7,59,0,0.0
856097,ITEM-1294,FAMILY-7,59,0,0.0
856098,ITEM-1295,FAMILY-7,59,0,0.0
856099,ITEM-1296,FAMILY-7,59,0,0.0
856100,ITEM-1297,FAMILY-7,59,0,0.0
856101,ITEM-1298,FAMILY-7,59,0,0.0
856102,ITEM-1299,FAMILY-7,59,30,26.4
856103,ITEM-1300,FAMILY-7,59,0,0.0
856104,ITEM-1301,FAMILY-7,59,0,0.0
856105,ITEM-1302,FAMILY-7,59,2,3.96
856106,ITEM-1303,FAMILY-7,59,0,0.0
856107,ITEM-1304,FAMILY-7,59,0,0.0
856108,ITEM-1305,FAMILY-7,59,4,15.52
856109,ITEM-1306,FAMILY-7,59,1,2.98
856110,ITEM-1307,FAMILY-7,59,0,0.0
856111,ITEM-1308,FAMILY-7,59,6,17.88
856112,ITEM-1309,FAMILY-7,59,21,39.48
856113,ITEM-1310,FAMILY-7,59,0,0.0
856114,ITEM-1311,FAMILY-7,59,12,14.16
856115,ITEM-1312,FAMILY-7,59,0,0.0
856116,ITEM-1313,FAMILY-7,59,5,5.0
856117,ITEM-1314,FAMILY-7,59,2,6.56
856118,ITEM-1315,FAMILY-7,59,0,0.0
856119,ITEM-1316,FAMILY-7,59,0,0.0
856120,ITEM-1317,FAMILY-7,59,0,0.0
856121,ITEM-1318,FAMILY-7,59,3,4.4399999999999995
856122,ITEM-1319,FAMILY-7,59,1,2.78
856123,ITEM-1320,FAMILY-7,59,0,0.0
856124,ITEM-1321,FAMILY-7,59,0,0.0
856125,ITEM-1322,FAMILY-7,59,1,3.98
856126,ITEM-1323,FAMILY-7,59,9,12.419999999999998
856127,ITEM-1324,FAMILY-7,59,0,0.0
856128,ITEM-1325,FAMILY-7,59,1,2.48
856129,ITEM-1326,FAMILY-7,59,8,15.84
856130,ITEM-1327,FAMILY-7,59,2,3.94
856131,ITEM-1328,FAMILY-7,59,5,4.4
856132,ITEM-1329,FAMILY-7,59,12,16.56
856133,ITEM-1330,FAMILY-7,59,20,23.599999999999998
856134,ITEM-1331,FAMILY-7,59,3,12.0
856135,ITEM-1332,FAMILY-7,59,2,2.36
856136,ITEM-1333,FAMILY-7,59,1,3.28
856137,ITEM-1334,FAMILY-7,59,0,0.0
856138,ITEM-1335,FAMILY-7,59,1,2.48
856139,ITEM-1336,FAMILY-7,59,6,11.879999999999999
856140,ITEM-1337,FAMILY-7,59,0,0.0
856141,ITEM-1338,FAMILY-7,59,1,5.98
856142,ITEM-1339,FAMILY-7,59,0,0.0
856143,ITEM-1340,FAMILY-7,59,0,0.0
856144,ITEM-1341,FAMILY-7,59,0,0.0
856145,ITEM-1342,FAMILY-7,59,4,7.92
856146,ITEM-1343,FAMILY-7,59,8,8.0
856147,ITEM-1344,FAMILY-7,59,16,23.68
856148,ITEM-1345,FAMILY-7,59,0,0.0
856149,ITEM-1346,FAMILY-7,59,0,0.0
856150,ITEM-1347,FAMILY-7,59,0,0.0
856151,ITEM-1348,FAMILY-7,59,1,2.84
856152,ITEM-1349,FAMILY-7,59,4,16.0
856153,ITEM-1350,FAMILY-7,59,4,5.92
870442,ITEM-901,FAMILY-5,60,0,0.0
870443,ITEM-902,FAMILY-5,60,10,16.8
870444,ITEM-903,FAMILY-5,60,0,0.0
870445,ITEM-904,FAMILY-5,60,0,0.0
870446,ITEM-905,FAMILY-5,60,2,5.94
870447,ITEM-906,FAMILY-5,60,0,0.0
870448,ITEM-907,FAMILY-5,60,0,0.0
870449,ITEM-908,FAMILY-5,60,0,0.0
870450,ITEM-909,FAMILY-5,60,0,0.0
870451,ITEM-910,FAMILY-5,60,2,4.0
870452,ITEM-911,FAMILY-5,60,1,7.97
870453,ITEM-912,FAMILY-5,60,0,0.0
870454,ITEM-913,FAMILY-5,60,4,15.88
870455,ITEM-914,FAMILY-5,60,0,0.0
870456,ITEM-915,FAMILY-5,60,0,0.0
870457,ITEM-916,FAMILY-5,60,4,15.88
870458,ITEM-917,FAMILY-5,60,1,2.28
870459,ITEM-918,FAMILY-5,60,2,4.0
870460,ITEM-919,FAMILY-5,60,2,4.0
870461,ITEM-920,FAMILY-5,60,0,0.0
870462,ITEM-921,FAMILY-5,60,2,3.16
870463,ITEM-922,FAMILY-5,60,1,3.12
870464,ITEM-923,FAMILY-5,60,1,2.38
870465,ITEM-924,FAMILY-5,60,0,0.0
870466,ITEM-925,FAMILY-5,60,0,0.0
870467,ITEM-926,FAMILY-5,60,0,0.0
870468,ITEM-927,FAMILY-5,60,1,2.94
870469,ITEM-928,FAMILY-5,60,0,0.0
870470,ITEM-929,FAMILY-5,60,3,6.0
870471,ITEM-930,FAMILY-5,60,0,0.0
870472,ITEM-931,FAMILY-5,60,1,1.98
870473,ITEM-932,FAMILY-5,60,0,0.0
870474,ITEM-933,FAMILY-5,60,2,3.04
870475,ITEM-934,FAMILY-5,60,0,0.0
870476,ITEM-935,FAMILY-5,60,1,2.98
870477,ITEM-936,FAMILY-5,60,0,0.0
870478,ITEM-937,FAMILY-5,60,3,5.91
870479,ITEM-938,FAMILY-5,60,0,0.0
870480,ITEM-939,FAMILY-5,60,0,0.0
870481,ITEM-940,FAMILY-5,60,0,0.0
870482,ITEM-941,FAMILY-5,60,0,0.0
870483,ITEM-942,FAMILY-5,60,10,6.4
870484,ITEM-943,FAMILY-5,60,0,0.0
870485,ITEM-944,FAMILY-5,60,3,7.5
870486,ITEM-945,FAMILY-5,60,0,0.0
870487,ITEM-946,FAMILY-5,60,0,0.0
870488,ITEM-947,FAMILY-5,60,3,33.72
870489,ITEM-948,FAMILY-5,60,4,16.92
870490,ITEM-949,FAMILY-5,60,0,0.0
870491,ITEM-950,FAMILY-5,60,2,7.96
870492,ITEM-951,FAMILY-5,60,0,0.0
870493,ITEM-952,FAMILY-5,60,0,0.0
870494,ITEM-953,FAMILY-5,60,2,6.5
870495,ITEM-954,FAMILY-5,60,1,2.34
870496,ITEM-955,FAMILY-5,60,4,11.92
870497,ITEM-956,FAMILY-5,60,1,2.48
870498,ITEM-957,FAMILY-5,60,1,2.76
870499,ITEM-958,FAMILY-5,60,0,0.0
870500,ITEM-959,FAMILY-5,60,1,2.5
870501,ITEM-960,FAMILY-5,60,1,11.78
870502,ITEM-961,FAMILY-5,60,3,22.02
870503,ITEM-962,FAMILY-5,60,2,4.56
870504,ITEM-963,FAMILY-5,60,0,0.0
870505,ITEM-964,FAMILY-5,60,0,0.0
870506,ITEM-965,FAMILY-5,60,0,0.0
870507,ITEM-966,FAMILY-5,60,0,0.0
870508,ITEM-967,FAMILY-5,60,1,6.84
870509,ITEM-968,FAMILY-5,60,1,1.88
870510,ITEM-969,FAMILY-5,60,0,0.0
870511,ITEM-970,FAMILY-5,60,0,0.0
870512,ITEM-971,FAMILY-5,60,3,7.4399999999999995
870513,ITEM-972,FAMILY-5,60,1,1.08
870514,ITEM-973,FAMILY-5,60,0,0.0
870515,ITEM-974,FAMILY-5,60,3,7.02
870516,ITEM-975,FAMILY-5,60,0,0.0
870517,ITEM-976,FAMILY-5,60,0,0.0
870518,ITEM-977,FAMILY-5,60,0,0.0
870519,ITEM-978,FAMILY-5,60,0,0.0
870520,ITEM-979,FAMILY-5,60,0,0.0
870521,ITEM-980,FAMILY-5,60,7,18.060000000000002
870522,ITEM-981,FAMILY-5,60,0,0.0
870523,ITEM-982,FAMILY-5,60,0,0.0
870524,ITEM-983,FAMILY-5,60,0,0.0
870525,ITEM-984,FAMILY-5,60,0,0.0
870526,ITEM-985,FAMILY-5,60,0,0.0
870527,ITEM-986,FAMILY-5,60,0,0.0
870528,ITEM-987,FAMILY-5,60,0,0.0
870529,ITEM-988,FAMILY-5,60,1,2.5
870530,ITEM-989,FAMILY-5,60,0,0.0
870531,ITEM-990,FAMILY-5,60,2,11.96
870532,ITEM-991,FAMILY-5,60,1,6.98
870533,ITEM-992,FAMILY-5,60,0,0.0
870534,ITEM-993,FAMILY-5,60,2,3.96
870535,ITEM-994,FAMILY-5,60,4,7.92
870536,ITEM-995,FAMILY-5,60,0,0.0
870537,ITEM-996,FAMILY-5,60,0,0.0
870538,ITEM-997,FAMILY-5,60,0,0.0
870539,ITEM-998,FAMILY-5,60,0,0.0
870540,ITEM-999,FAMILY-5,60,0,0.0
870541,ITEM-1000,FAMILY-5,60,0,0.0
870542,ITEM-1001,FAMILY-5,60,2,6.0
870543,ITEM-1002,FAMILY-5,60,2,4.92
870544,ITEM-1003,FAMILY-5,60,0,0.0
870545,ITEM-1004,FAMILY-5,60,1,1.78
870546,ITEM-1005,FAMILY-5,60,2,6.0
870547,ITEM-1006,FAMILY-5,60,2,13.96
870548,ITEM-1007,FAMILY-5,60,1,3.98
870549,ITEM-1008,FAMILY-5,60,1,2.5
870550,ITEM-1009,FAMILY-5,60,1,1.98
870551,ITEM-1010,FAMILY-5,60,0,0.0
870552,ITEM-1011,FAMILY-5,60,1,2.76
870553,ITEM-1012,FAMILY-5,60,0,0.0
870554,ITEM-1013,FAMILY-6,60,3,8.28
870555,ITEM-1014,FAMILY-6,60,1,11.78
870556,ITEM-1015,FAMILY-6,60,1,1.52
870557,ITEM-1016,FAMILY-6,60,0,0.0
870558,ITEM-1017,FAMILY-6,60,0,0.0
870559,ITEM-1018,FAMILY-6,60,1,6.97
870560,ITEM-1019,FAMILY-6,60,1,2.98
870561,ITEM-1020,FAMILY-6,60,0,0.0
870562,ITEM-1021,FAMILY-6,60,0,0.0
870563,ITEM-1022,FAMILY-6,60,0,0.0
870564,ITEM-1023,FAMILY-6,60,3,8.34
870565,ITEM-1024,FAMILY-6,60,1,7.97
870566,ITEM-1025,FAMILY-6,60,0,0.0
870567,ITEM-1026,FAMILY-6,60,0,0.0
870568,ITEM-1027,FAMILY-6,60,8,15.76
870569,ITEM-1028,FAMILY-6,60,4,7.92
870570,ITEM-1029,FAMILY-6,60,0,0.0
870571,ITEM-1030,FAMILY-6,60,0,0.0
870572,ITEM-1031,FAMILY-6,60,1,2.5
870573,ITEM-1032,FAMILY-6,60,1,2.98
870574,ITEM-1033,FAMILY-6,60,0,0.0
870575,ITEM-1034,FAMILY-6,60,0,0.0
870576,ITEM-1035,FAMILY-6,60,0,0.0
870577,ITEM-1036,FAMILY-6,60,1,3.38
870578,ITEM-1037,FAMILY-6,60,0,0.0
870579,ITEM-1038,FAMILY-6,60,0,0.0
870580,ITEM-1039,FAMILY-6,60,1,1.08
870581,ITEM-1040,FAMILY-6,60,0,0.0
870582,ITEM-1041,FAMILY-6,60,0,0.0
870583,ITEM-1042,FAMILY-6,60,0,0.0
870584,ITEM-1043,FAMILY-6,60,0,0.0
870585,ITEM-1044,FAMILY-6,60,0,0.0
870586,ITEM-1045,FAMILY-6,60,3,11.94
870587,ITEM-1046,FAMILY-6,60,1,5.84
870588,ITEM-1047,FAMILY-6,60,0,0.0
870589,ITEM-1048,FAMILY-6,60,0,0.0
870590,ITEM-1049,FAMILY-6,60,1,1.98
870591,ITEM-1050,FAMILY-6,60,0,0.0
870592,ITEM-1051,FAMILY-6,60,0,0.0
870593,ITEM-1052,FAMILY-6,60,1,5.68
870594,ITEM-1053,FAMILY-6,60,2,5.0
870595,ITEM-1054,FAMILY-6,60,2,4.68
870596,ITEM-1055,FAMILY-6,60,4,9.36
870597,ITEM-1056,FAMILY-6,60,1,2.48
870598,ITEM-1057,FAMILY-6,60,2,4.56
870599,ITEM-1058,FAMILY-6,60,1,4.23
870600,ITEM-1059,FAMILY-6,60,0,0.0
870601,ITEM-1060,FAMILY-6,60,0,0.0
870602,ITEM-1061,FAMILY-6,60,0,0.0
870603,ITEM-1062,FAMILY-6,60,1,2.34
870604,ITEM-1063,FAMILY-6,60,2,5.0
870605,ITEM-1064,FAMILY-6,60,1,6.84
870606,ITEM-1065,FAMILY-6,60,12,65.76
870607,ITEM-1066,FAMILY-6,60,0,0.0
870608,ITEM-1067,FAMILY-6,60,2,3.96
870609,ITEM-1068,FAMILY-6,60,0,0.0
870610,ITEM-1069,FAMILY-6,60,1,2.68
870611,ITEM-1070,FAMILY-6,60,0,0.0
870612,ITEM-1071,FAMILY-6,60,4,7.92
870613,ITEM-1072,FAMILY-6,60,0,0.0
870614,ITEM-1073,FAMILY-6,60,0,0.0
870615,ITEM-1074,FAMILY-6,60,0,0.0
870616,ITEM-1075,FAMILY-6,60,0,0.0
870617,ITEM-1076,FAMILY-6,60,1,2.46
870618,ITEM-1077,FAMILY-6,60,15,44.7
870619,ITEM-1078,FAMILY-6,60,0,0.0
870620,ITEM-1079,FAMILY-6,60,1,6.84
870621,ITEM-1080,FAMILY-6,60,0,0.0
870622,ITEM-1081,FAMILY-6,60,2,3.04
870623,ITEM-1082,FAMILY-6,60,1,2.96
870624,ITEM-1083,FAMILY-6,60,4,11.92
870625,ITEM-1084,FAMILY-6,60,3,7.5
870626,ITEM-1085,FAMILY-6,60,0,0.0
870627,ITEM-1086,FAMILY-6,60,1,3.58
870628,ITEM-1087,FAMILY-6,60,2,2.0
870629,ITEM-1088,FAMILY-6,60,0,0.0
870630,ITEM-1089,FAMILY-6,60,3,11.94
870631,ITEM-1090,FAMILY-6,60,1,11.78
870632,ITEM-1091,FAMILY-6,60,3,5.91
870633,ITEM-1092,FAMILY-6,60,1,2.34
870634,ITEM-1093,FAMILY-6,60,0,0.0
870635,ITEM-1094,FAMILY-6,60,0,0.0
870636,ITEM-1095,FAMILY-6,60,0,0.0
870637,ITEM-1096,FAMILY-6,60,0,0.0
870638,ITEM-1097,FAMILY-6,60,4,11.04
870639,ITEM-1098,FAMILY-6,60,6,15.0
870640,ITEM-1099,FAMILY-6,60,0,0.0
870641,ITEM-1100,FAMILY-6,60,0,0.0
870642,ITEM-1101,FAMILY-6,60,0,0.0
870643,ITEM-1102,FAMILY-6,60,5,13.899999999999999
870644,ITEM-1103,FAMILY-6,60,0,0.0
870645,ITEM-1104,FAMILY-6,60,7,7.5600000000000005
870646,ITEM-1105,FAMILY-6,60,0,0.0
870647,ITEM-1106,FAMILY-6,60,1,3.18
870648,ITEM-1107,FAMILY-6,60,0,0.0
870649,ITEM-1108,FAMILY-6,60,2,7.56
870650,ITEM-1109,FAMILY-6,60,0,0.0
870651,ITEM-1110,FAMILY-6,60,0,0.0
870652,ITEM-1111,FAMILY-6,60,0,0.0
870653,ITEM-1112,FAMILY-6,60,0,0.0
870654,ITEM-1113,FAMILY-6,60,0,0.0
870655,ITEM-1114,FAMILY-6,60,1,2.98
870656,ITEM-1115,FAMILY-6,60,20,39.4
870657,ITEM-1116,FAMILY-6,60,1,5.98
870658,ITEM-1117,FAMILY-6,60,2,6.0
870659,ITEM-1118,FAMILY-6,60,0,0.0
870660,ITEM-1119,FAMILY-6,60,0,0.0
870661,ITEM-1120,FAMILY-6,60,1,1.97
870662,ITEM-1121,FAMILY-6,60,1,2.88
870663,ITEM-1122,FAMILY-6,60,2,3.94
870664,ITEM-1123,FAMILY-6,60,10,6.4
870665,ITEM-1124,FAMILY-6,60,0,0.0
870666,ITEM-1125,FAMILY-6,60,0,0.0
870667,ITEM-1126,FAMILY-6,60,0,0.0
870668,ITEM-1127,FAMILY-6,60,0,0.0
870669,ITEM-1128,FAMILY-6,60,0,0.0
870670,ITEM-1129,FAMILY-6,60,7,13.79
870671,ITEM-1130,FAMILY-6,60,2,11.36
870672,ITEM-1131,FAMILY-6,60,5,9.85
870673,ITEM-1132,FAMILY-6,60,2,9.96
870674,ITEM-1133,FAMILY-6,60,1,1.98
870675,ITEM-1134,FAMILY-6,60,0,0.0
870676,ITEM-1135,FAMILY-6,60,0,0.0
870677,ITEM-1136,FAMILY-6,60,2,4.96
870678,ITEM-1137,FAMILY-6,60,0,0.0
870679,ITEM-1138,FAMILY-6,60,0,0.0
870680,ITEM-1139,FAMILY-6,60,3,9.0
870681,ITEM-1140,FAMILY-6,60,0,0.0
870682,ITEM-1141,FAMILY-6,60,2,3.96
870683,ITEM-1142,FAMILY-6,60,0,0.0
870684,ITEM-1143,FAMILY-6,60,0,0.0
870685,ITEM-1144,FAMILY-6,60,0,0.0
870686,ITEM-1145,FAMILY-6,60,2,3.96
870687,ITEM-1146,FAMILY-6,60,0,0.0
870688,ITEM-1147,FAMILY-6,60,2,3.96
870689,ITEM-1148,FAMILY-6,60,0,0.0
870690,ITEM-1149,FAMILY-6,60,2,3.96
870691,ITEM-1150,FAMILY-6,60,0,0.0
870692,ITEM-1151,FAMILY-6,60,1,1.98
870693,ITEM-1152,FAMILY-6,60,0,0.0
870694,ITEM-1153,FAMILY-6,60,0,0.0
870695,ITEM-1154,FAMILY-6,60,1,1.98
870696,ITEM-1155,FAMILY-6,60,5,5.8999999999999995
870697,ITEM-1156,FAMILY-6,60,5,18.9
870698,ITEM-1157,FAMILY-6,60,0,0.0
870699,ITEM-1158,FAMILY-6,60,2,3.96
870700,ITEM-1159,FAMILY-6,60,0,0.0
870701,ITEM-1160,FAMILY-6,60,0,0.0
870702,ITEM-1161,FAMILY-6,60,0,0.0
870703,ITEM-1162,FAMILY-6,60,0,0.0
870704,ITEM-1163,FAMILY-6,60,1,3.58
870705,ITEM-1164,FAMILY-6,60,0,0.0
870706,ITEM-1165,FAMILY-6,60,2,7.96
870707,ITEM-1166,FAMILY-6,60,5,7.4
870708,ITEM-1167,FAMILY-6,60,5,8.4
870709,ITEM-1168,FAMILY-6,60,0,0.0
870710,ITEM-1169,FAMILY-6,60,1,1.97
870711,ITEM-1170,FAMILY-6,60,0,0.0
870712,ITEM-1171,FAMILY-6,60,1,3.48
870713,ITEM-1172,FAMILY-6,60,3,11.34
870714,ITEM-1173,FAMILY-6,60,0,0.0
870715,ITEM-1174,FAMILY-6,60,0,0.0
870716,ITEM-1175,FAMILY-6,60,0,0.0
870717,ITEM-1176,FAMILY-6,60,1,2.18
870718,ITEM-1177,FAMILY-6,60,1,5.98
870719,ITEM-1178,FAMILY-6,60,17,25.16
870720,ITEM-1179,FAMILY-6,60,0,0.0
870721,ITEM-1180,FAMILY-6,60,0,0.0
870722,ITEM-1181,FAMILY-6,60,2,38.96
870723,ITEM-1182,FAMILY-6,60,2,2.5
870724,ITEM-1183,FAMILY-6,60,0,0.0
870725,ITEM-1184,FAMILY-6,60,0,0.0
870726,ITEM-1185,FAMILY-6,60,1,4.88
870727,ITEM-1186,FAMILY-6,60,0,0.0
870728,ITEM-1187,FAMILY-6,60,2,3.94
870729,ITEM-1188,FAMILY-6,60,0,0.0
870730,ITEM-1189,FAMILY-6,60,1,4.38
870731,ITEM-1190,FAMILY-6,60,4,8.0
870732,ITEM-1191,FAMILY-6,60,0,0.0
870733,ITEM-1192,FAMILY-6,60,14,33.32
870734,ITEM-1193,FAMILY-6,60,4,7.92
870735,ITEM-1194,FAMILY-6,60,1,2.78
870736,ITEM-1195,FAMILY-6,60,5,11.399999999999999
870737,ITEM-1196,FAMILY-6,60,2,2.0
870738,ITEM-1197,FAMILY-6,60,4,6.0
870739,ITEM-1198,FAMILY-6,60,2,8.76
870740,ITEM-1199,FAMILY-6,60,4,4.0
870741,ITEM-1200,FAMILY-6,60,1,1.97
870742,ITEM-1201,FAMILY-6,60,0,0.0
870743,ITEM-1202,FAMILY-6,60,1,2.48
870744,ITEM-1203,FAMILY-6,60,1,5.98
870745,ITEM-1204,FAMILY-6,60,0,0.0
870746,ITEM-1205,FAMILY-6,60,2,6.56
870747,ITEM-1206,FAMILY-6,60,0,0.0
870748,ITEM-1207,FAMILY-6,60,6,15.48
870749,ITEM-1208,FAMILY-6,60,15,13.2
870750,ITEM-1209,FAMILY-6,60,2,8.76
870751,ITEM-1210,FAMILY-6,60,3,14.940000000000001
870752,ITEM-1211,FAMILY-6,60,2,5.56
870753,ITEM-1212,FAMILY-6,60,1,1.88
870754,ITEM-1213,FAMILY-6,60,0,0.0
870755,ITEM-1214,FAMILY-6,60,0,0.0
870756,ITEM-1215,FAMILY-6,60,3,3.54
870757,ITEM-1216,FAMILY-6,60,4,7.88
870758,ITEM-1217,FAMILY-6,60,0,0.0
870759,ITEM-1218,FAMILY-6,60,0,0.0
870760,ITEM-1219,FAMILY-6,60,5,9.9
870761,ITEM-1220,FAMILY-6,60,5,17.9
870762,ITEM-1221,FAMILY-6,60,1,2.48
870763,ITEM-1222,FAMILY-6,60,3,5.9399999999999995
870764,ITEM-1223,FAMILY-6,60,1,1.98
870765,ITEM-1224,FAMILY-6,60,0,0.0
870766,ITEM-1225,FAMILY-6,60,1,3.68
870767,ITEM-1226,FAMILY-6,60,0,0.0
870768,ITEM-1227,FAMILY-6,60,0,0.0
870769,ITEM-1228,FAMILY-6,60,0,0.0
870770,ITEM-1229,FAMILY-6,60,0,0.0
870771,ITEM-1230,FAMILY-6,60,1,2.18
870772,ITEM-1231,FAMILY-7,60,1,1.98
870773,ITEM-1232,FAMILY-7,60,1,3.28
870774,ITEM-1233,FAMILY-7,60,2,5.96
870775,ITEM-1234,FAMILY-7,60,0,0.0
870776,ITEM-1235,FAMILY-7,60,2,3.96
870777,ITEM-1236,FAMILY-7,60,0,0.0
870778,ITEM-1237,FAMILY-7,60,0,0.0
870779,ITEM-1238,FAMILY-7,60,1,2.78
870780,ITEM-1239,FAMILY-7,60,0,0.0
870781,ITEM-1240,FAMILY-7,60,0,0.0
870782,ITEM-1241,FAMILY-7,60,0,0.0
870783,ITEM-1242,FAMILY-7,60,0,0.0
870784,ITEM-1243,FAMILY-7,60,23,100.74
870785,ITEM-1244,FAMILY-7,60,0,0.0
870786,ITEM-1245,FAMILY-7,60,0,0.0
870787,ITEM-1246,FAMILY-7,60,2,10.56
870788,ITEM-1247,FAMILY-7,60,6,17.88
870789,ITEM-1248,FAMILY-7,60,3,7.4399999999999995
870790,ITEM-1249,FAMILY-7,60,1,1.18
870791,ITEM-1250,FAMILY-7,60,0,0.0
870792,ITEM-1251,FAMILY-7,60,5,13.899999999999999
870793,ITEM-1252,FAMILY-7,60,0,0.0
870794,ITEM-1253,FAMILY-7,60,0,0.0
870795,ITEM-1254,FAMILY-7,60,0,0.0
870796,ITEM-1255,FAMILY-7,60,2,3.96
870797,ITEM-1256,FAMILY-7,60,7,10.36
870798,ITEM-1257,FAMILY-7,60,3,7.4399999999999995
870799,ITEM-1258,FAMILY-7,60,7,10.36
870800,ITEM-1259,FAMILY-7,60,1,3.48
870801,ITEM-1260,FAMILY-7,60,3,17.94
870802,ITEM-1261,FAMILY-7,60,2,7.16
870803,ITEM-1262,FAMILY-7,60,0,0.0
870804,ITEM-1263,FAMILY-7,60,1,1.98
870805,ITEM-1264,FAMILY-7,60,1,3.68
870806,ITEM-1265,FAMILY-7,60,0,0.0
